customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_VLookup,internet_service,internet_service_VLookup,contract_type,contract_type_VLookup,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,monthly_charges
1579-KLYDT,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$90.45,$593.45,Yes,6.561083472,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$90.45
0947-IDHRQ,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,$80.30,$526.70,Yes,6.559153176,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$80.30
5876-HZVZM,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),$55.90,$365.35,Yes,6.535778175,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$55.90
4903-UYAVB,Male,0,Yes,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,$19.35,$126.05,Yes,6.514211886,FALSE,TRUE,TRUE,FALSE,FALSE,1,,$19.35
5027-QPKTE,Male,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$69.35,$451.10,Yes,6.504686373,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$69.35
0345-HKJVM,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$89.30,$577.60,Yes,6.468085106,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$89.30
2205-YMZZJ,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$84.80,$546.95,Yes,6.449882075,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$84.80
2990-HWIML,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$89.50,$573.30,Yes,6.405586592,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$89.50
7410-YTJIK,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,$75.45,$480.75,Yes,6.371769384,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$75.45
9210-IAHGH,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),$70.75,$450.80,Yes,6.371731449,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$70.75
9239-ZBZZV,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$47.95,$305.10,Yes,6.362877998,TRUE,TRUE,FALSE,TRUE,FALSE,0,,$47.95
4229-CZMLL,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$74.90,$469.80,Yes,6.272363151,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$74.90
4636-QRJKY,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$80.50,$502.85,Yes,6.246583851,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$80.50
2379-ENZGV,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$84.85,$523.50,Yes,6.169711255,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$84.85
5868-YWPDW,Male,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$84.20,$519.15,Yes,6.16567696,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$84.20
3992-YWPKO,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$109.90,$669.45,Yes,6.09144677,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$109.90
6101-IMRMM,Male,0,No,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,$94.50,$575.45,Yes,6.089417989,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,$94.50
5027-XWQHA,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$44.75,$270.95,Yes,6.054748603,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$44.75
2079-FBMZK,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,$69.25,$418.40,Yes,6.041877256,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$69.25
3669-LVWZB,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,$51.00,$305.95,Yes,5.999019608,FALSE,TRUE,FALSE,TRUE,FALSE,0,,$51.00
3319-DWOEP,Male,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$95.75,$573.75,Yes,5.992167102,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$95.75
3908-BLSYF,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$83.90,$497.55,Yes,5.930274136,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$83.90
4369-HTUIF,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$85.15,$503.60,Yes,5.914268937,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$85.15
7551-DACSP,Male,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$55.30,$324.25,Yes,5.863471971,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$55.30
7593-JNWRU,Male,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),$44.60,$260.80,Yes,5.847533632,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$44.60
2472-OVKUP,Male,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$91.00,$531.00,Yes,5.835164835,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$91.00
4505-EXZHB,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$74.40,$434.10,Yes,5.834677419,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$74.40
4541-RMRLG,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Electronic check,$19.25,$112.30,Yes,5.833766234,FALSE,TRUE,TRUE,FALSE,FALSE,0,,$19.25
8185-UPYBR,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$75.50,$438.00,Yes,5.801324503,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$75.50
8780-IXSTS,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$90.10,$521.30,Yes,5.785793563,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$90.10
2506-CLAKW,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$98.15,$567.45,Yes,5.781456954,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$98.15
9840-DVNDC,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$80.50,$463.05,Yes,5.752173913,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$80.50
3138-BKYAV,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$85.35,$489.45,Yes,5.734622144,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$85.35
9025-AOMKI,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$93.55,$536.40,Yes,5.733832175,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$93.55
8417-FMLZI,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$83.55,$477.55,Yes,5.715739078,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$83.55
2446-BEGGB,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$98.25,$560.60,Yes,5.705852417,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$98.25
0516-WJVXC,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$54.20,$308.25,Yes,5.687269373,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$54.20
3683-QKIUE,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),$50.80,$288.05,Yes,5.670275591,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$50.80
0196-VULGZ,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$84.35,$474.90,Yes,5.630112626,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$84.35
1624-NALOJ,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$89.80,$502.60,Yes,5.59688196,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$89.80
8722-NGNBH,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,$40.00,$223.45,Yes,5.58625,FALSE,TRUE,FALSE,TRUE,FALSE,0,,$40.00
4548-SDBKE,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$85.20,$474.80,Yes,5.572769953,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$85.20
3727-RJMEO,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$82.85,$460.25,Yes,5.555220278,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$82.85
3144-AUDBS,Female,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$49.15,$270.80,Yes,5.509664293,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$49.15
6400-BWQKW,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$79.05,$434.50,Yes,5.496521189,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$79.05
4439-JMPMT,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$85.75,$470.95,Yes,5.49212828,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$85.75
3440-JPSCL,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,$99.95,$547.65,Yes,5.47923962,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$99.95
9250-WYPLL,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$75.55,$413.65,Yes,5.475181999,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$75.55
4140-WJAWW,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Credit card (automatic),$19.85,$108.05,Yes,5.443324937,TRUE,TRUE,TRUE,FALSE,FALSE,0,,$19.85
0278-YXOOG,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,$21.05,$113.85,Yes,5.408551069,FALSE,TRUE,TRUE,FALSE,FALSE,0,,$21.05
1213-NGCUN,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),$49.65,$267.35,Yes,5.38469285,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$49.65
4919-IKATY,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$84.50,$453.75,Yes,5.369822485,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$84.50
6015-VVHHE,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$83.15,$446.05,Yes,5.364401684,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$83.15
1724-BQUHA,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$89.50,$477.70,Yes,5.337430168,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$89.50
5669-SRAIP,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$39.50,$210.75,Yes,5.335443038,TRUE,TRUE,FALSE,TRUE,FALSE,0,,$39.50
7548-SEPYI,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$96.25,$512.45,Yes,5.324155844,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$96.25
4192-GORJT,Male,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$94.45,$498.10,Yes,5.273689783,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$94.45
1569-TTNYJ,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$78.75,$412.10,Yes,5.233015873,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$78.75
0568-ONFPC,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,0,Month-to-Month,Bank transfer (automatic),$25.90,$135.00,Yes,5.212355212,FALSE,TRUE,TRUE,FALSE,FALSE,3,,$25.90
2369-UAPKZ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,$104.10,$541.90,Yes,5.205571566,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$104.10
5380-AFSSK,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,$93.90,$486.85,Yes,5.184771033,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$93.90
4587-VVTOX,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$105.30,$545.20,Yes,5.177587844,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$105.30
8481-YYXWG,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$89.35,$461.70,Yes,5.16731953,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$89.35
6941-PMGEP,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$80.00,$412.50,Yes,5.15625,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$80.00
7563-BIUPC,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$80.60,$415.55,Yes,5.155707196,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$80.60
2100-BDNSN,Female,0,Yes,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Bank transfer (automatic),$67.95,$350.30,Yes,5.155261221,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$67.95
4143-OOBWZ,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$81.30,$416.30,Yes,5.120541205,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$81.30
9681-OXGVC,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$100.50,$514.00,Yes,5.114427861,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$100.50
5842-POCOP,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,$88.90,$454.15,Yes,5.108548931,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$88.90
1010-DIAUQ,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$96.50,$492.55,Yes,5.104145078,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$96.50
8740-XLHDR,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,$43.25,$219.00,Yes,5.063583815,FALSE,TRUE,FALSE,TRUE,FALSE,0,,$43.25
7330-WZLNC,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$90.80,$455.50,Yes,5.016519824,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$90.80
2672-HUYVI,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$91.10,$455.30,Yes,4.99780461,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$91.10
0876-WDUUZ,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$85.40,$425.90,Yes,4.987119438,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$85.40
2952-QAYZF,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$85.30,$424.15,Yes,4.972450176,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$85.30
6715-OFDBP,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$70.05,$346.40,Yes,4.945039258,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$70.05
8601-QACRS,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,$50.60,$249.95,Yes,4.93972332,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$50.60
8414-MYSHR,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$91.40,$449.75,Yes,4.920678337,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$91.40
6060-DRTNL,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,$84.85,$415.55,Yes,4.897466117,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$84.85
2462-XIIJB,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$92.50,$452.70,Yes,4.894054054,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$92.50
3387-VATUS,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$94.85,$462.80,Yes,4.879283079,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$94.85
5685-IIXLY,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$83.60,$404.20,Yes,4.83492823,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$83.60
0870-VEMYL,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),$53.85,$259.80,Yes,4.824512535,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$53.85
1809-DMJHQ,Female,0,No,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$46.00,$221.70,Yes,4.819565217,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,$46.00
9095-HFAFX,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$81.00,$389.60,Yes,4.809876543,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$81.00
7693-LCKZL,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$80.15,$385.00,Yes,4.80349345,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$80.15
6689-TCZHQ,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$78.95,$378.40,Yes,4.792906903,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$78.95
0224-HJAPT,Male,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,$47.15,$223.15,Yes,4.732767762,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$47.15
2815-CPTUL,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,$70.25,$331.90,Yes,4.72455516,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$70.25
0330-IVZHA,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$69.95,$330.15,Yes,4.719799857,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$69.95
0306-JAELE,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$96.10,$453.40,Yes,4.718002081,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$96.10
3074-GQWYX,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$75.90,$357.75,Yes,4.713438735,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$75.90
9026-RNUJS,Male,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$50.35,$237.25,Yes,4.712015889,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$50.35
2235-ZGKPT,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,$50.85,$239.55,Yes,4.710914454,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$50.85
6432-TWQLB,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$85.40,$401.10,Yes,4.696721311,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$85.40
4236-XPXAV,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,$99.15,$465.05,Yes,4.690368129,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$99.15
2058-DCJBE,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$69.75,$324.60,Yes,4.653763441,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$69.75
0506-LVNGN,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$75.55,$349.65,Yes,4.628060887,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$75.55
8485-GJCDN,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,$69.05,$318.50,Yes,4.612599566,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$69.05
6235-VDHOM,Female,1,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$28.45,$131.05,Yes,4.606326889,TRUE,TRUE,FALSE,TRUE,FALSE,0,,$28.45
4795-KTRTH,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$81.00,$371.65,Yes,4.588271605,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$81.00
6047-YHPVI,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$69.70,$316.90,Yes,4.546628407,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$69.70
5482-NUPNA,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$60.40,$272.15,Yes,4.505794702,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$60.40
5956-VKDTT,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$74.35,$334.80,Yes,4.503026227,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$74.35
1374-DMZUI,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$94.30,$424.45,Yes,4.501060445,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$94.30
1602-IJQQE,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$75.35,$338.10,Yes,4.487060385,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$75.35
2391-SOORI,Male,0,No,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$49.35,$219.65,Yes,4.450861196,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,$49.35
5419-CONWX,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$99.80,$442.85,Yes,4.437374749,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$99.80
4952-YSOGZ,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$85.95,$381.30,Yes,4.436300175,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$85.95
2626-URJFX,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,$50.90,$225.60,Yes,4.432220039,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$50.90
4585-HETAI,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$73.75,$325.45,Yes,4.412881356,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$73.75
6633-MPWBS,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$49.20,$216.90,Yes,4.408536585,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$49.20
0219-YTZUE,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$84.80,$371.90,Yes,4.385613208,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$84.80
2919-HBCJO,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$76.65,$333.60,Yes,4.352250489,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$76.65
8229-TNIQA,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$45.30,$196.95,Yes,4.347682119,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$45.30
3317-HRTNN,Female,1,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$45.70,$198.00,Yes,4.332603939,TRUE,TRUE,FALSE,TRUE,FALSE,0,,$45.70
0495-ZBNGW,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$79.90,$343.95,Yes,4.304755945,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$79.90
2984-MIIZL,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$74.80,$321.90,Yes,4.303475936,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$74.80
0722-TROQR,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$74.90,$321.75,Yes,4.295727637,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$74.90
4750-ZRXIU,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$84.60,$360.10,Yes,4.256501182,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$84.60
8111-RKSPX,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$72.20,$305.55,Yes,4.23199446,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$72.20
5175-AOBHI,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$46.00,$193.60,Yes,4.208695652,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$46.00
2612-RRIDN,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$81.00,$340.85,Yes,4.208024691,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$81.00
3249-ZPQRG,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$78.45,$330.05,Yes,4.207138305,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$78.45
2656-TABEH,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$100.20,$420.20,Yes,4.193612774,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$100.20
8443-ZRDBZ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$76.05,$318.90,Yes,4.193293886,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$76.05
1273-MTETI,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$88.85,$372.45,Yes,4.191896455,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$88.85
7228-OMTPN,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$88.45,$370.65,Yes,4.190503109,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$88.45
3859-CVCET,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$45.65,$191.05,Yes,4.185104053,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$45.65
8976-OQHGT,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$56.50,$235.10,Yes,4.161061947,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$56.50
8098-LLAZX,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$95.45,$396.10,Yes,4.149816658,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$95.45
